# HELP windows_cpu_clock_interrupts_total Total number of received and serviced clock tick interrupts
# TYPE windows_cpu_clock_interrupts_total counter
windows_cpu_processor_utility_total{core="0,6"} 0
windows_cpu_processor_utility_total{core="0,7"} 0
# HELP windows_cpu_time_total Time that processor spent in different modes (dpc, idle, interrupt, privileged, user)
# TYPE windows_cpu_time_total counter
windows_cpu_time_total{core="0,0",mode="dpc"} 190
windows_cpu_time_total{core="0,0",mode="idle"} 2.565929875e+06
windows_cpu_time_total{core="0,0",mode="interrupt"} 153.53125
windows_cpu_time_total{core="0,0",mode="privileged"} 14838.015625
windows_cpu_time_total{core="0,0",mode="user"} 32683.359375
windows_cpu_time_total{core="0,1",mode="dpc"} 77.765625
windows_cpu_time_total{core="0,1",mode="idle"} 2.557779109375e+06
windows_cpu_time_total{core="0,1",mode="interrupt"} 78.734375
windows_cpu_time_total{core="0,1",mode="privileged"} 10514.296875
windows_cpu_time_total{core="0,1",mode="user"} 45157.703125
windows_cpu_time_total{core="0,2",mode="dpc"} 63.75
windows_cpu_time_total{core="0,2",mode="idle"} 2.5442904375e+06
windows_cpu_time_total{core="0,2",mode="interrupt"} 84.671875
windows_cpu_time_total{core="0,2",mode="privileged"} 19195.5
windows_cpu_time_total{core="0,2",mode="user"} 49965.171875
windows_cpu_time_total{core="0,3",mode="dpc"} 68.109375
windows_cpu_time_total{core="0,3",mode="idle"} 2.5505865625e+06
windows_cpu_time_total{core="0,3",mode="interrupt"} 74
windows_cpu_time_total{core="0,3",mode="privileged"} 15153.734375
windows_cpu_time_total{core="0,3",mode="user"} 47710.8125
windows_cpu_time_total{core="0,4",mode="dpc"} 96.65625
windows_cpu_time_total{core="0,4",mode="idle"} 2.553082375e+06
windows_cpu_time_total{core="0,4",mode="interrupt"} 81.765625
windows_cpu_time_total{core="0,4",mode="privileged"} 12837.53125
windows_cpu_time_total{core="0,4",mode="user"} 47531.203125
windows_cpu_time_total{core="0,5",mode="dpc"} 68.515625
windows_cpu_time_total{core="0,5",mode="idle"} 2.548823453125e+06
windows_cpu_time_total{core="0,5",mode="interrupt"} 71.109375
windows_cpu_time_total{core="0,5",mode="privileged"} 13732.046875
windows_cpu_time_total{core="0,5",mode="user"} 50895.609375
windows_cpu_time_total{core="0,6",mode="dpc"} 69.703125
windows_cpu_time_total{core="0,6",mode="idle"} 2.55656809375e+06
windows_cpu_time_total{core="0,6",mode="interrupt"} 62.140625
windows_cpu_time_total{core="0,6",mode="privileged"} 11637.34375
windows_cpu_time_total{core="0,6",mode="user"} 45245.671875
windows_cpu_time_total{core="0,7",mode="dpc"} 61.984375
windows_cpu_time_total{core="0,7",mode="idle"} 2.559363640625e+06
windows_cpu_time_total{core="0,7",mode="interrupt"} 63.234375
windows_cpu_time_total{core="0,7",mode="privileged"} 10145.296875
windows_cpu_time_total{core="0,7",mode="user"} 43942.171875
# HELP windows_cs_hostname Deprecated: Use windows_os_hostname instead
# TYPE windows_cs_hostname gauge
windows_cs_hostname{domain="playtika.local",fqdn="tcab-uwp-3.playtika.local",hostname="tcab-uwp-3"} 1
# HELP windows_cs_logical_processors Deprecated: Use windows_cpu_logical_processor instead
# TYPE windows_cs_logical_processors gauge
windows_cs_logical_processors 8
# HELP windows_cs_physical_memory_bytes Deprecated: Use windows_memory_physical_total_bytes instead
# TYPE windows_cs_physical_memory_bytes gauge
windows_cs_physical_memory_bytes 3.4358714368e+10
# HELP windows_exporter_build_info A metric with a constant '1' value labeled by version, revision, branch, goversion from which windows_exporter was built, and the goos and goarch for the build.
# TYPE windows_exporter_build_info gauge
windows_exporter_build_info{branch="HEAD",goarch="amd64",goos="windows",goversion="go1.23.6",revision="be0037eda5218ae48838d9fd23fb2117717ff79c",tags="trimpath",version="0.30.4"} 1
# HELP windows_exporter_collector_duration_seconds windows_exporter: Duration of a collection.
# TYPE windows_exporter_collector_duration_seconds gauge
windows_exporter_collector_duration_seconds{collector="cpu"} 0.0021538
windows_exporter_collector_duration_seconds{collector="cs"} 0.0005469
windows_exporter_collector_duration_seconds{collector="logical_disk"} 0.0022842
windows_exporter_collector_duration_seconds{collector="memory"} 0.0012562
windows_exporter_collector_duration_seconds{collector="net"} 0.0028337
windows_exporter_collector_duration_seconds{collector="os"} 0.001085
windows_exporter_collector_duration_seconds{collector="physical_disk"} 0.0005469
windows_exporter_collector_duration_seconds{collector="service"} 0.0151829
windows_exporter_collector_duration_seconds{collector="system"} 0.0033606
# HELP windows_exporter_collector_success windows_exporter: Whether the collector was successful.
# TYPE windows_exporter_collector_success gauge
windows_exporter_collector_success{collector="cpu"} 1
windows_exporter_collector_success{collector="cs"} 1
windows_exporter_collector_success{collector="logical_disk"} 1
windows_exporter_collector_success{collector="memory"} 1
windows_exporter_collector_success{collector="net"} 1
windows_exporter_collector_success{collector="os"} 1
windows_exporter_collector_success{collector="physical_disk"} 1
windows_exporter_collector_success{collector="service"} 1
windows_exporter_collector_success{collector="system"} 1
# HELP windows_exporter_collector_timeout windows_exporter: Whether the collector timed out.
# TYPE windows_exporter_collector_timeout gauge
windows_exporter_collector_timeout{collector="cpu"} 0
windows_exporter_collector_timeout{collector="cs"} 0
windows_exporter_collector_timeout{collector="logical_disk"} 0
windows_exporter_collector_timeout{collector="memory"} 0
windows_exporter_collector_timeout{collector="net"} 0
windows_exporter_collector_timeout{collector="os"} 0
windows_exporter_collector_timeout{collector="physical_disk"} 0
windows_exporter_collector_timeout{collector="service"} 0
windows_exporter_collector_timeout{collector="system"} 0
# HELP windows_exporter_scrape_duration_seconds windows_exporter: Total scrape duration.
# TYPE windows_exporter_scrape_duration_seconds gauge
windows_exporter_scrape_duration_seconds 0.0158922
# HELP windows_logical_disk_avg_read_requests_queued Average number of read requests that were queued for the selected disk during the sample interval (LogicalDisk.AvgDiskReadQueueLength)
# TYPE windows_logical_disk_avg_read_requests_queued gauge
windows_logical_disk_avg_read_requests_queued{volume="C:"} 13505.2844327
windows_logical_disk_avg_read_requests_queued{volume="HarddiskVolume1"} 1.134947
# HELP windows_logical_disk_avg_write_requests_queued Average number of write requests that were queued for the selected disk during the sample interval (LogicalDisk.AvgDiskWriteQueueLength)
# TYPE windows_logical_disk_avg_write_requests_queued gauge
windows_logical_disk_avg_write_requests_queued{volume="C:"} 25360.316170899998
windows_logical_disk_avg_write_requests_queued{volume="HarddiskVolume1"} 7.7918049
# HELP windows_logical_disk_free_bytes Free space in bytes, updates every 10-15 min (LogicalDisk.PercentFreeSpace)
# TYPE windows_logical_disk_free_bytes gauge
windows_logical_disk_free_bytes{volume="C:"} 1.75617605632e+11
windows_logical_disk_free_bytes{volume="HarddiskVolume1"} 6.9206016e+07
# HELP windows_logical_disk_idle_seconds_total Seconds that the disk was idle (LogicalDisk.PercentIdleTime)
# TYPE windows_logical_disk_idle_seconds_total counter
windows_logical_disk_idle_seconds_total{volume="C:"} 2.5945666186544e+06
windows_logical_disk_idle_seconds_total{volume="HarddiskVolume1"} 2.6134086216415e+06
# HELP windows_logical_disk_info A metric with a constant '1' value labeled with logical disk information
# TYPE windows_logical_disk_info gauge
windows_logical_disk_info{disk="0",filesystem="FAT32",serial_number="1CB0CA38",type="fixed",volume="HarddiskVolume1",volume_name=""} 1
windows_logical_disk_info{disk="0",filesystem="NTFS",serial_number="8EB175D3",type="fixed",volume="C:",volume_name=""} 1
# HELP windows_logical_disk_read_bytes_total The number of bytes transferred from the disk during read operations (LogicalDisk.DiskReadBytesPerSec)
# TYPE windows_logical_disk_read_bytes_total counter
windows_logical_disk_read_bytes_total{volume="C:"} 6.64107687424e+11
windows_logical_disk_read_bytes_total{volume="HarddiskVolume1"} 1.41079552e+08
# HELP windows_logical_disk_read_latency_seconds_total Shows the average time, in seconds, of a read operation from the disk (LogicalDisk.AvgDiskSecPerRead)
# TYPE windows_logical_disk_read_latency_seconds_total counter
windows_logical_disk_read_latency_seconds_total{volume="C:"} 13505.2844327
windows_logical_disk_read_latency_seconds_total{volume="HarddiskVolume1"} 1.134947
# HELP windows_logical_disk_read_seconds_total Seconds that the disk was busy servicing read requests (LogicalDisk.PercentDiskReadTime)
# TYPE windows_logical_disk_read_seconds_total counter
windows_logical_disk_read_seconds_total{volume="C:"} 13505.2844327
windows_logical_disk_read_seconds_total{volume="HarddiskVolume1"} 1.134947
# HELP windows_logical_disk_read_write_latency_seconds_total Shows the time, in seconds, of the average disk transfer (LogicalDisk.AvgDiskSecPerTransfer)
# TYPE windows_logical_disk_read_write_latency_seconds_total counter
windows_logical_disk_read_write_latency_seconds_total{volume="C:"} 38865.600603599996
windows_logical_disk_read_write_latency_seconds_total{volume="HarddiskVolume1"} 8.9267519
# HELP windows_logical_disk_reads_total The number of read operations on the disk (LogicalDisk.DiskReadsPerSec)
# TYPE windows_logical_disk_reads_total counter
windows_logical_disk_reads_total{volume="C:"} 1.432533e+07
windows_logical_disk_reads_total{volume="HarddiskVolume1"} 1533
